"","gI_1","gI_2","gI_3","gI_4","gI_5","gI_6","gI_7","gI_8","gI_9","gI_10","gI_11","gI_12","gI_13","gI_14","gI_15","gI_16","gI_17","gI_18","gI_19","gI_20","gI_21","gI_22","gI_23","gI_24","gI_25","gI_26","gI_27","gI_28","gI_29","gI_30"
"gene 578",3.64475289165387,4.99313925116956,4.0247396914896,4.00643443236391,4.47477726536617,5.20749211585916,5.68907072407863,4.52729721050286,2.98564702190005,2.39937411553138,3.40365502099149,5.10533387653311,3.68814216150821,7.49880362584642,5.03876021964011,4.89458955687877,4.2352898966393,4.95227594087103,3.45169805728493,6.59750915637021,3.2500620404433,5.78342737064656,3.75091956027813,5.79314439088494,4.83101509447529,3.64078362441158,5.36216108691649,7.22186444853667,5.24344545702006,6.70878116511569
"gene 579",5.90237406851866,5.37103793120892,4.09250708540499,5.8684702488598,5.78067621094612,5.57987516693681,6.87706491388465,6.44022794845471,6.75169435859769,5.39336912584465,3.56535543343588,8.38253896849989,6.06744996193396,7.33064199913427,7.32611781753831,5.75327377157797,5.82077841055753,7.20666257313394,4.94621418096659,7.23116115301486,6.82975949747365,4.57150907668902,5.00577425227555,4.52540264886382,5.15219816277074,7.44896396158361,3.56232821333934,7.94092378801034,4.42975307736362,5.66947535541395
"gene 580",5.16715483544134,4.23314678862724,5.54080198245078,5.10090896781135,5.72417657858268,4.1817718993631,5.18498576545211,2.79525292051245,4.65716114640312,3.82425027409405,4.75380494438147,8.28709058687625,5.83315261381409,8.72702064295262,5.54394999523683,6.72330001123829,6.37663475018808,6.64871109988364,8.06788907290464,6.98579771326801,5.5744252378105,5.73891777314175,6.77835446350628,6.50215534781364,5.46421290248054,7.67021459468665,3.69959215995196,6.30704250032385,4.74621965577048,6.23191283756126
"gene 581",4.64415062951098,4.51074675373302,5.58521442162606,4.73126962578176,6.16829842022944,5.17242435431301,6.32052091853634,5.1216782931131,4.72954841061299,4.95127899454009,4.60764802805255,6.00542428438655,5.29230178869747,4.74467808777474,5.68308317108708,4.3263015593957,4.14179703448889,5.51305950016316,4.36502976167667,5.4838286623697,5.23151465134198,4.95982783534791,3.4970565751756,5.21907871805883,3.46204124638629,4.85242600893611,5.56671300129719,6.42046691593373,4.28294236912613,5.62582058051225
"gene 582",3.37806870422884,3.98986387627919,4.91842525265661,3.80403858282109,4.35742117646808,4.04717774511846,5.89691141637052,4.10086263671827,4.89880964310492,4.80619351720029,5.02011897547637,5.34052445324913,3.27779288918062,7.30179121762474,6.69035176865579,3.9922706633598,5.90120385694696,6.98746618559837,6.08894197037313,6.5416660734491,5.42820977270461,4.74828182935876,4.88862766514496,4.46037667695513,4.23449079188163,6.32618511996016,4.66517124720219,5.33340773659245,4.66415704549876,5.86447795044469
"gene 583",3.54105031267175,4.03565305388373,3.42225240459432,2.79029486575652,3.05784252482071,4.63406550535245,5.64042303333911,3.77160342891993,6.3168497873531,4.7974207306882,3.16549772054222,6.13940776098941,6.15905198172365,4.19333475845944,4.50564084390567,5.66993743942747,4.19879568547756,5.77341796600478,4.30807115702288,4.67439547092916,4.12081780082056,2.54389109634545,4.46239490238872,5.21745764730589,3.39279413289387,6.65108074988308,3.57655681252379,3.05130721357667,4.04815377268099,5.85496031215277
"gene 584",5.21759171999147,4.13488579709801,4.73923699247038,2.98460055618251,4.56526129436517,5.16140092987971,4.73790304871573,2.28109268526257,5.7857642793852,3.76078792698843,4.87713917007287,5.19617821304816,3.40599014020618,3.82913222507528,5.17057968826412,5.62193001846182,3.34106850692623,4.81111311335622,5.01075810618265,4.84843272320763,4.59490899305113,6.81799555719159,4.45850964950254,3.06020867795014,3.64477485743814,4.01190203229964,5.16199797226459,5.60608451540534,5.61285333213698,5.18332304118477
"gene 585",5.9657695782033,5.08435995371176,5.33450439415702,5.53096616739597,5.38983202877245,6.14329711691692,4.26414661063117,6.1652222254687,7.87018204149563,5.43578275331014,6.02573610613191,6.09245785894262,5.27808836137298,3.83528977492109,4.52378636401705,5.26922308948805,6.5224699821628,6.0307861020307,6.32102151815677,6.26231578827882,5.64835659589861,4.03842229973179,4.70027374154364,6.87618575876833,5.05985180181739,5.0407999126896,6.55323241164894,5.03051582536307,5.55890862740221,4.88365652126637
"gene 586",5.44890135815494,7.10109733416938,7.35254248230907,5.77406954078876,6.95498805192492,6.3493574331211,6.24239838341801,4.48772615884656,6.37850994721012,5.32487167650392,5.09828273660069,6.09969709094477,5.95237038807342,6.15147641657486,6.17143794879722,5.27326423945523,4.44495615051612,3.96706531893725,2.67135034141598,6.86284935538869,6.02302364034685,4.27604054201976,4.44196399871051,4.24623755503689,3.68195579096208,4.5756728030201,4.80990676418245,6.3160350537346,4.9049787682757,5.92339703172978
"gene 587",4.64447619873892,2.83144906685178,3.5218502282008,2.79872195840072,3.18793587002593,3.15048785412864,4.23283076105132,2.82102686066371,4.40692751188943,2.63849901190483,2.6947497005886,7.12856903578841,5.09650322454529,5.74328429382712,5.38114481221188,3.02945786861609,3.377008294398,4.46590941670778,3.64813201737421,6.07359993767266,1.48680410964745,1.7377993444792,5.45381841179872,4.52600024289956,2.33281680905985,5.76493703470766,1.96250170818569,5.33780741574956,2.6090441884541,5.82706684726943
"gene 588",4.20880467149764,6.18977900053657,5.69508344309488,4.81039142682374,4.93887133097736,4.90781244921197,7.34506055338636,5.35087065304379,4.09741451106252,3.36900764027099,3.93232106116663,5.16873808826031,6.14545814118774,6.15843662370445,4.75367929881083,6.0887876595176,5.97777829544872,3.79156048545213,6.76678121239664,7.99621460543634,3.61722211457276,4.36538248553678,5.48494442707795,4.72628942277612,4.71968939847121,6.83727675516192,3.35822478771093,7.57515774166245,5.09457843201319,4.6043324912672
"gene 589",3.95932042420225,5.68095761573883,6.31129998614115,4.0102158398764,7.38810523064662,5.5808530252649,5.02586368010027,6.44534574745744,5.68411978749921,5.81349576238107,6.33599022945854,5.92766416643833,4.54758832627972,5.78504844004909,6.88185087363285,5.09797985052197,5.70044865346552,4.626102699339,4.64033818714467,7.15499749349461,4.70674647923735,6.59898596271315,6.13799089823624,3.49186523385,7.43339227445617,7.41338958098871,5.19031785001941,8.97266795850175,4.97375615063388,5.7321365254597
"gene 590",4.43995566172273,5.70831981746058,3.78024903567745,4.17318001732756,6.26423839089789,4.14724218892591,7.04523913367588,5.00955428960179,4.25591304492881,2.8457303506628,4.00813577320542,6.45879355148216,3.2203539944161,3.98959431496754,4.35804144015559,6.25127819741011,4.9097077649307,6.76534493864206,6.40189170382007,6.7240982209905,4.6242423063231,4.03546123707557,3.48666414145798,1.80502601244328,2.34773908719198,5.87966181314289,5.82803913611448,5.66966441495655,4.65266515915438,5.75896133672266
"gene 591",4.23383888160412,4.93000507542769,5.11043065073799,4.75032909043111,3.34712838308424,4.28109465770699,4.7113503398128,3.44075797641006,2.62577132889265,4.60746912582563,4.78829219291574,6.44835015592546,6.15021780858319,8.04976427267649,5.08207405403821,5.01233285315005,8.16794011030758,3.74307676631603,6.12576587218579,6.00471688136018,4.56454508190036,5.2582387799425,3.98277392352804,6.67776744065882,4.51415715146672,4.54825024298457,4.62199336280711,7.15359693602185,4.18463685003568,7.30505468737158
"gene 592",4.59674665534471,6.722074709412,5.19776895240816,4.05059852578726,6.27230602870892,3.16631457756614,5.33365612052188,3.95528907318839,3.54204079222908,3.27558176257181,1.55337762644396,6.3121988415472,4.51741132660295,4.54243811301605,3.07384988057459,4.6306837661122,6.5022148756934,4.76621622493239,6.0642044571367,5.40585073022549,4.29464970916755,4.50912523786435,4.70602983123008,6.16350273088767,6.39763676988088,6.83280128771242,3.16179626882196,6.45480900571332,3.87522236907312,5.2861120142127
"gene 593",5.76478950501303,5.67289547147621,3.9807579916062,4.07562970537536,6.23711624780879,5.20638037585439,6.85993380750652,5.25119836983615,4.6835375376873,3.93239009113716,4.79806934687113,7.84674761317746,3.84791258120212,6.87816369848326,5.67767413045514,7.14015300213296,8.47555763453083,4.72703256733625,5.66264195749336,5.87347856823561,4.99097372731984,4.76155864764251,4.41828013409608,9.48259414700485,4.68263544350904,6.27771332054199,5.40823808208037,7.94364661621627,5.64528530274532,6.92422470846113
"gene 594",3.95620211639206,3.22463340976332,4.5346906885443,2.7140996194954,4.96194165592704,2.64495361813081,6.44021782642823,5.07121787223987,3.46532204959928,5.32218385558482,4.02030265633206,5.23806927343924,3.60334162354844,3.84591767133852,4.35903629878694,3.24500574148115,4.94836541569289,3.70053223645299,5.15820649540736,4.50386782089765,5.30801124711726,4.96684845960599,4.17953255775121,4.16183081074898,5.08164276905359,5.01109585275491,4.36386660767576,5.47945590552408,4.76540139058183,5.57097553988561
"gene 595",4.73523596692757,4.41984037458704,3.2070715545469,4.6662034771607,4.48798290321912,3.14326865998869,8.17140932285972,2.24346024147767,5.84695309389491,3.33478823849214,1.60670604437859,6.71498795756885,4.78956307573598,6.03331463498326,6.53598163316016,4.29992823160561,6.06805237425139,7.06704126011805,6.87847901973592,7.90768483147323,3.11127555005952,3.91660028912721,4.23913004105986,4.00493559216074,4.03184715474457,7.11003045517754,2.77378088231578,6.85054558261054,4.38088571391413,7.26379311235506
"gene 596",4.68398182330534,4.9441958128742,3.19696278569739,1.96958727486396,3.60469512862787,4.6827420080884,5.18818027006784,4.83933367176963,4.21972294719492,3.81766776851348,3.23727776360506,4.44796991617997,3.70858197458243,5.210106155475,5.20879737080939,4.60732679115724,4.67933939894265,4.09200830661084,4.01673993213414,6.48220398117527,4.47345710007229,2.52730044586408,3.42941521210364,2.97215214512781,2.54848819859452,3.4178291648804,4.55887455331705,4.75695545536074,3.48183985865636,5.01875041631865
"gene 597",2.09072102798797,4.26925237774819,4.35635948190245,1.51871192975594,4.53180542690234,4.99203762301758,8.34509340823802,4.08398899065363,2.63710506386421,5.02750958031252,4.83633515781414,5.79417643930609,4.45283674365174,5.79847943402769,5.7257079363511,5.08576257151618,5.28636057817079,5.24505246790207,4.07067380226785,5.95901227033805,4.20336604724999,5.10780608412044,4.10509697792997,6.12702561697488,5.85251032236038,4.83864330327399,3.51960028066737,7.30233617441252,3.86732897881417,5.5863819560342
"gene 598",5.74827029859556,4.90698792143641,5.01293632741041,3.64039963756626,4.86920437013355,4.62872279586013,4.82325649862317,4.36314325940328,5.1813603719917,4.1636701072451,2.85218869379721,6.8299544681556,6.32694897571839,4.56085677738458,7.58091202784377,6.23146346964955,5.016740043431,8.43806976558334,3.59199655443969,6.87751679353237,4.14157505508844,3.27426914512598,4.52614929574471,4.6317143152417,4.11674860084172,5.65133609281947,3.03610017002229,6.05558235753863,2.95049325282239,5.81104156858797
"gene 599",5.15706482323315,3.22553728787625,3.32143533180734,3.87574690763659,5.41878707546847,2.3230948918722,6.61536822656077,3.90120925403912,4.15151526673455,3.66705586166838,3.72194116872903,6.55500143017143,4.14172716404502,7.08633398231563,3.80351364678118,6.02485123499416,6.59284273329978,5.14718452171095,4.91250399367724,6.92403265923147,3.01710119397215,4.56737260336464,4.86783130770068,6.8759214481525,3.4640427891765,4.49492144727022,4.01204599535692,6.8676403338592,5.47165852077287,6.84913193259325
"gene 600",4.00081896990787,4.31907830297894,4.71081394585475,1.8901925712027,2.95274382812373,5.77055670254281,4.90412126100295,4.52695565086518,4.56924391327485,3.00702974324677,3.26108368032458,4.91595183322142,5.14274659880008,6.67186972108835,3.68200397654364,4.68747190291509,5.79538553884205,4.58180721340657,4.16102323992198,5.2111126743973,2.02739846447763,3.14613396087896,3.44045778234039,4.21912780394746,4.47130933942274,5.65137813745604,2.92800218233044,4.79734788529219,3.41910998186551,4.07102579303367
"gene 601",3.26898031150452,5.12842590057293,4.2484206321711,2.12325789402349,4.77800819610101,4.03309795826773,5.2938473639356,4.72192464514086,4.69576662577928,4.20205181518847,4.67858876494394,4.2772055450588,3.42067730819861,3.72484646908384,2.87941208200941,3.99020011528805,4.85988633913205,3.62245987035676,4.74548679260985,7.23184271169674,3.1121952103269,2.90043452163712,4.19617760207203,5.86472782330751,2.88144734848647,5.08685107279689,3.34140236980793,4.75463067834341,3.5619133440877,5.63896194423294
"gene 602",6.31255412682486,6.37329178109013,5.86713524851142,4.4876775244402,4.77395383046548,4.83104994335937,4.05727307074529,6.51894909055241,5.60041338139939,6.52368855289219,6.39362643757563,5.31916083502234,6.26972630428646,4.86234799520991,6.50548747433538,6.26996772409014,5.53288739655537,5.81151520674329,6.82656469392784,6.26938155283919,7.05547052761132,4.65511793156628,5.06474961141299,7.05778510072454,6.71514162516434,5.44300444242504,5.09171109095012,7.2900014912203,7.5451845854424,6.13257277423932
"gene 603",3.54761084332194,3.98205958066917,4.03933512182459,5.36085602971569,3.94113811394811,4.035634429075,4.45087194560968,1.97224808055004,3.28121019180033,5.0886433057943,4.4623994483222,3.65035760267605,2.89113560756588,1.7328196073576,4.46890480477098,4.53658605998143,4.49787373401427,3.52826434510453,5.35384450089966,4.26883001832381,4.23235013372651,2.57111633824583,3.47538706754067,4.88675186057837,2.60386071669013,4.99343363512866,4.41926810270033,5.37104024321123,4.80854354366907,4.55056539921306
"gene 604",6.8952279050729,6.47344900969747,5.40741235033825,5.12201307537046,7.37855836847436,6.36378438652653,5.80631070422617,6.17833477736694,6.0692870927891,6.57829515639963,5.58233883208637,6.00518767273407,5.49406628588661,5.73551810688603,5.62166319030586,5.1025069969764,6.21252628322015,3.99000249534032,7.19752212918094,6.19242255226851,6.58103223373111,6.39195425641618,5.63471085185961,7.18894541134119,4.86798288434431,6.00310180808331,5.97196585198716,6.48516481101097,4.81987994073264,6.54196790373643
"gene 605",6.72532518526075,5.50021115054192,6.22732191827827,4.42867113000381,5.63604966967028,5.9233487157279,6.21695936814155,6.09506261956414,8.35368545238566,3.34287726042854,6.2614096962388,5.44525376409139,6.65810220643968,7.14154460221488,6.03151998658295,6.28029643726343,6.23214762371058,5.97051839498868,5.22887504206368,6.7050550275285,4.66825938624391,6.00420344231401,4.53789191575532,3.85958413150742,4.91720270364947,6.4537203003592,6.82827853201226,5.17218034661033,5.7401891583481,6.23012349127144
"gene 606",4.70544943952494,4.93941049101839,3.6932675047435,5.15802142763357,4.73128827582711,5.00654128901084,4.71698420979087,6.44368021324768,4.45950085904069,5.04064622529319,4.79243544328587,5.66493830239071,3.9253135783781,5.72909758270547,5.08943364763373,3.75970807918456,5.32028807810377,4.8361759384019,6.16603984033882,4.69696260194169,5.29247569629732,5.76599785613543,6.3725140726971,4.10049204729844,6.30382263013137,4.14915980441345,5.40552991099854,4.82999758423462,4.42548831903958,6.89322834186058
"gene 607",3.38622012417783,3.45070336804743,6.6912077697879,4.89250494316757,6.16509610039352,5.70205736658639,6.04326431344672,4.64031859032007,4.45164870331645,4.68963605379615,3.90821159535952,7.37409868767344,4.69963185716432,6.1697943043993,3.56959652310479,5.6326699191885,7.51462328610147,4.68386161692471,4.85406616285018,6.94190718247553,4.86848352800011,5.34670099987495,5.06681563908743,7.65766821603348,5.95073481039453,6.53613233112867,2.04762469658192,8.5372523535568,6.41764896920113,8.23436123330814
"gene 608",3.64042181681642,4.67128532719254,2.47820635023485,4.44838942429091,4.65806323641918,2.28433206608407,5.95898441818505,4.61157423648026,2.49559804920338,3.44666805437759,4.80616510395425,7.41773694236721,6.24995882116503,5.49844369980984,4.31501120030477,5.63042445952518,4.03040853950868,3.25032080737475,3.9190108172535,5.66972298217775,4.04833937323917,1.45735348664416,6.24299273422539,5.25543139935502,3.3157291790813,5.53718557733172,4.07366689731849,7.06034671009158,2.60080328961224,5.70750879160204
