"","gII_1","gII_2","gII_3","gII_4","gII_5","gII_6","gII_7","gII_8","gII_9","gII_10","gII_11","gII_12","gII_13","gII_14","gII_15","gII_16","gII_17","gII_18","gII_19","gII_20","gII_21","gII_22","gII_23","gII_24","gII_25","gII_26","gII_27","gII_28","gII_29","gII_30"
"gene 545",3.51674893872242,3.77398250195087,3.07545993729823,3.48157137541394,5.24420117601599,5.35880235886046,3.52034048524085,6.47874872435641,2.61951643523716,4.21147632603772,4.52449177195324,5.5750698954932,3.74062243671041,3.55952401109655,4.00735473110667,3.9240131971906,4.56960672329227,5.16851348906182,4.8835046519297,5.23320065482156,4.66385574159997,3.76017316120677,5.48147508677119,4.87023481335364,2.73565369666743,2.33024629891219,3.50658808747561,5.00234827916385,5.07046603132792,5.37612709391477
"gene 546",6.66153159944603,6.34227113808902,5.22948503016812,6.72800097413704,7.81815046280696,5.36156900621128,6.35088459386406,6.72428018497068,5.71124796305774,6.01736099578601,6.28961414014231,5.99170824591486,7.63898304605981,4.6843324458942,5.72388421831097,5.27510532488318,5.87662693710385,3.15726585575045,6.36394445790989,8.21958230315228,5.6735589521932,5.30253261996618,6.18665243503649,4.65360033557002,4.90266391311579,6.88854541393769,7.83473610950453,6.53838777591839,6.29055404774976,5.77955534853274
"gene 547",3.33169602438297,3.72583956617967,4.52960945219906,2.73283174831127,4.60133691942731,3.91974629091938,5.1283822032777,2.8635141280269,5.81352463273672,5.13954513505321,3.23164391045192,5.43056743888211,4.36933351748481,3.95974631758443,5.57899542160794,2.27895753371147,3.26804324904242,3.85375590881133,5.02713612007179,5.39222611404614,6.33914518374026,2.1524709118753,4.65320727354352,4.35833930185674,3.15530531154039,5.29741327164987,1.5896273732579,5.36916139148538,3.34834960715828,2.58296857358595
"gene 548",4.92567327418201,5.99077816293577,3.52242007694825,3.10814365453062,5.27433570603465,5.79684048415143,5.76062350795203,2.54272029781985,4.78491925567949,4.16307150432667,3.65064177844108,4.34219156244972,4.44544573501472,4.76976708533544,3.31096953936853,4.18455039538029,5.51610165982205,3.05646250154957,4.90109257988143,6.09590396936908,4.61725405661697,5.45588617238823,3.16750483803835,4.49709233118795,2.63395482883505,6.51675756283068,4.43996261175085,3.65952245367331,5.77578122184029,2.0375807826761
"gene 549",4.62931856550162,3.83601654043425,3.48860008159602,2.58979334851003,6.06566029457304,7.15261398372542,6.08272165509063,4.18403160369136,5.66148608038194,3.98936340885586,5.0209283661011,4.9956360655554,6.91174804263307,5.08617592936512,3.0122829537802,3.50460768582196,4.48938578626656,3.77246722807324,6.00212695106758,6.64817306609292,4.65017295997319,2.7258955783521,5.89541520500382,4.61894907214799,2.98522178534398,6.99583330664354,5.50839503766835,3.03591668238891,6.18445913326895,3.84906539434786
"gene 550",4.77815481619987,3.19030036919837,4.41003035097595,3.85785042029428,4.79391068400953,6.85765326786702,4.31089364582126,4.79953220529097,2.23748208233431,4.32228362582957,5.93271260645532,4.4721224590216,3.99575073698253,3.98784175265453,4.5098729753488,6.20053405010319,4.51095377679079,1.53849690057963,4.57235944458727,4.09699710013314,3.74488838148448,4.57917930746849,5.08743195605502,3.76699121673704,2.81528343339359,3.75497511790547,4.27991250421639,3.59478060283532,2.86771198494945,4.70532108977907
"gene 551",5.86348200588295,3.69451337642245,4.57179451242265,0.906110462256024,4.17986437066238,5.84226024934351,4.43058750656744,3.80471387943691,1.07990725397806,6.12690937592396,3.01110961176426,4.43992566506664,4.51084888840596,3.71566001674861,5.93859154859643,3.51997577814781,5.24743677161966,3.46251461795769,5.857252820382,6.35670320368617,2.7034322431454,2.82094349982563,4.2259980810369,3.23783901163553,3.28063605260493,3.89511889439093,4.4376324981743,2.54073338099769,4.44882250124704,4.90124917190254
"gene 552",3.53805969223872,4.61516863319699,3.94963172862643,5.8766041899566,5.72668140911877,6.02707256069905,5.44828979053938,4.05927032878601,5.73154287018705,1.85228001738916,2.99748886150683,2.49661570562442,7.67188834291298,2.56230910270568,1.88785308285596,3.77948718291058,4.52846115623707,3.62608209318313,7.34799444556698,4.7909783434011,3.01209511263327,3.38552869223904,5.88070815522929,5.14695492195936,3.53900338308712,5.8180009365106,2.72563602800978,3.70782833837555,6.22453938738382,1.93103057784352
"gene 553",6.78863567924374,6.73776277745949,5.23174739412681,4.5800695385735,6.8783618828377,6.59359853245474,5.90306435691255,4.29315200664391,4.42351260887345,6.51246234351781,5.25965770893437,4.78413712062252,8.73080261990618,3.49607351701718,4.66782893268759,3.87402638455092,5.90948995520562,4.42538398452599,6.57274715374634,6.91962916717882,5.54776336779445,5.55326565200455,6.46330053431028,6.69485004318391,3.28370048639453,5.54448841063964,4.79684122710126,5.52232740338366,6.7537229388979,4.27978897878328
"gene 554",6.19955722656651,3.23573952473399,4.76486578776906,3.40550869901855,4.23989892194142,7.12861347559387,4.97945455467037,3.82727374158895,4.7876714085862,4.6799639671202,2.95177978784014,6.05290352656642,5.84834681918701,3.69639575741601,5.75578459329136,3.96878299407182,5.0966777040058,1.46778500858121,4.96971783932331,6.87033688442196,2.4146900103086,2.38462383509378,5.91792091632271,5.79468120624035,3.77777926167079,2.06427306483614,4.21085355149848,5.30631644660817,4.54057623907843,4.61780320684704
"gene 555",2.64883682722916,3.90348859104489,4.61888573325745,3.54176244590007,5.15294816581843,5.4368364901051,4.29712625456059,3.41699291055897,4.78494945224854,4.80132200621754,3.60498362578827,4.76836125520794,3.64685880193702,5.64446131092851,2.85905243607485,5.03478790445733,5.26881166155022,5.41901798512417,4.32666540991743,4.8353554939668,5.2820931858982,4.18902112297505,5.22665141784803,4.19804513271237,5.64700053054981,3.6441178707857,3.97249042727754,3.66639582940688,2.51162254069094,5.096208921559
"gene 556",5.89099900006721,5.94128751647759,3.76522488512963,4.95953231234007,6.31362591580301,6.79849328508414,4.50786330132597,4.09823523392119,3.35972891317114,5.8808938632157,6.61564343197115,5.72357861842779,6.38143724798434,3.31639946018082,7.22309677789502,5.27732069440883,7.14067928023521,4.26055855184921,5.55552894038975,5.46948267726768,4.80517632842423,6.29377098472703,5.19807326371362,5.80440490642535,6.58955525938238,5.67263559431136,4.24888346578963,4.19346337124146,4.56300080784599,6.23007647698691
"gene 557",7.94524399329242,5.19577879681066,4.67275582397554,3.8512125638391,6.3883018506498,8.78976269520854,6.20869358747547,5.01026621879838,3.56438285665241,7.97381545554628,7.28551236885419,7.1008643733711,7.64941862956807,3.02547733533759,5.44100322316232,5.23822638324363,6.94297311645859,4.7569989578882,6.1915085130776,6.12713507630508,4.28647541755534,3.97758429854941,6.29086617925249,7.46124706504208,3.55000919733932,5.67069250491487,2.79446895209695,6.64115122993121,5.85352142764417,3.37618836784223
"gene 558",4.4135437284519,2.19384239235605,2.79588077919718,2.36413152818583,6.75791426700555,7.94740465705071,6.96938881526656,2.98609420415298,4.35838262009309,4.76249043894019,4.57492454462074,4.59970226707138,6.20253359662498,3.3119588698083,5.28954999356708,3.03530423268026,5.36974780252443,1.69723427749352,7.27179748223777,6.01600997900305,3.4202852382498,2.5813226384115,4.64945126208194,5.11640189424453,3.33440465094721,3.31257101091951,2.89409375808335,4.19978796727193,6.61774461640257,1.83942103373076
"gene 559",5.18015484332108,5.62750498382386,4.53813745157695,3.79991597371755,6.11025916243031,4.97253044449503,4.71759732862801,5.46376537438474,4.84717877841247,6.42136982302943,5.1768181443505,5.27383096578507,6.56817923794022,5.75778548322089,6.4918579813145,4.05226722396131,5.28812521581311,3.12623479630029,8.35925547280936,6.61983449139315,3.66034932083,4.5485848324161,4.06701001731641,5.87701518583102,5.96200566157525,7.16894036508052,4.69146117896701,2.93079523528781,5.53622463315509,2.82136290041369
"gene 560",5.60640013127126,4.63502773115459,5.94908670796017,3.4750572868267,5.0013022146284,5.02097646863659,3.51572831983108,4.69573425465383,3.47226654472149,5.83933785683345,4.41731498085635,5.76364792464499,3.20109495445833,4.344455610886,6.26717085126083,4.81905747471769,4.63514667720828,2.77118063476068,4.48578062587376,6.18063736533304,5.91921668341512,4.89981316721069,3.02562722675556,4.36484708150326,4.26711877264389,5.29582085097055,4.48065518224215,2.92403780688714,4.29838153645811,5.54872147870717
"gene 561",7.72994305458628,5.07432263578233,5.52361742372427,4.54005263721642,7.05840719649559,7.86572237353852,5.25365207125756,4.57501903834444,4.19982407819443,6.78892602661202,5.9392441277563,6.3499992381643,4.8857771433709,4.26179019548693,5.31257102998853,3.21465897341545,6.71352799635513,5.45496921201909,6.68518620960385,7.59766328954398,5.1601210031171,4.73086814255179,5.31984750272176,7.93386563075829,5.71707946340536,5.05471637533351,4.68561434036213,6.53704880422907,2.86345778349702,5.13479525609423
"gene 562",3.69715597220901,2.37956183585026,2.09716182830195,2.97641827951925,5.14481941194047,6.37576810907415,6.01321069235343,4.24010911474171,2.32410215211282,1.94858383970915,0.938220171149491,1.76222628778152,6.55031589503204,2.91115636852792,3.69173130950415,3.61910493430632,3.73647579770084,1.56096550446041,4.65766497085282,5.53218277304204,2.61530522623316,2.60935529976346,5.95226955712882,3.2663123064011,3.41663973639747,5.13935872851277,2.94644353425225,2.36065576047952,5.63320649894025,4.22187522697305
"gene 563",4.48842680523762,7.39956145354577,5.04563842624084,4.09981478854163,4.75497423639363,5.81154361780337,4.33631741075962,5.74255323992967,4.19221482133744,5.81573502946292,6.00911252237852,7.10278251390301,4.95731486485328,5.760831667216,3.83842001342604,3.7378856919712,6.5593758701471,7.0603126486742,4.30747356801951,5.20684362409949,4.05231860897533,6.07598304605935,6.65681111678134,5.15404443531499,4.05750120463831,5.87199045627034,4.49237899978362,5.38262486501496,4.85602125588521,5.15161465010494
"gene 564",5.49535408773222,4.92576594959424,3.51449468747961,5.70306626077775,6.32750146250196,6.8473136239562,4.38468451184102,4.59094567930132,3.2109858069373,5.88387552174718,3.61763270004803,4.22571528944965,6.55015702568876,4.73181837005428,6.11753502608429,5.50783896479496,4.63497904156235,5.45309610384354,8.54358435962924,5.06097706691796,5.52922920272967,6.48134688643442,4.65921873984038,5.11304980258129,3.06922856132592,4.04234948037987,3.70987958454292,4.78987599358965,7.22011900274643,4.17760574317494
"gene 565",4.58713977914559,4.45819988282001,3.04139103851549,3.02820615413126,7.16766304687073,9.52872056560836,7.09256733801358,6.76352901927651,4.09880108646521,5.11318216908824,3.54327652204664,4.58539804548603,7.15574067397367,5.29515288513064,6.26138788864526,4.87943453578656,4.13721264814731,3.85831011216296,7.46625161825448,8.31765539899025,2.75903490909409,1.81818764485805,8.15018247159755,5.51414329783407,3.15167327769403,7.12855257635982,3.60273437727825,4.50260307738348,6.13077106667595,3.44352810863139
"gene 566",4.83397263994886,1.59364444150463,4.36172040736093,4.22179182252187,5.6899328560963,4.89479914185042,4.2026619805587,2.80563950060363,3.75040994528908,4.355974439383,5.28345232735253,3.51538929210403,4.3759603780915,5.18044776837242,3.61142405817633,4.07593757062444,4.8362747330237,3.53673052617294,6.32357128128428,5.97103304220187,1.76515198407765,4.18414036303093,6.3580643259527,4.38975800184424,3.98639911251784,4.41128843276088,2.42534675979008,3.13416663096412,4.24209422650161,2.8960103104002
"gene 567",3.72919982641922,4.40656121549607,4.68942694852147,4.28289501781408,6.56104491967681,6.17130338053808,6.25830773424135,4.68525023013623,2.18374646985704,4.11137319447304,4.56244316179285,4.92517801832022,5.695153950123,4.34007566947258,7.46025348053142,4.49712126794928,7.17130078558251,5.13780932509622,5.83118133766833,6.40494019090831,5.32957558141375,2.14589082110638,6.23140202273273,5.65495839128362,4.87298480797836,4.55084948113633,4.70789313244905,5.72654632246365,6.16850483318018,4.44290287755081
"gene 568",7.53319304745932,4.03035491347145,2.84514604669738,4.74706244638921,6.8223279446283,6.63000082234793,6.76032681076998,5.07551141907837,4.77234763484995,5.90924314347636,6.74720285278076,7.11945480756239,5.50252431555972,4.19589395750812,6.35910837303419,6.48705231400163,6.67242107732709,3.94372407256686,8.55380089997584,6.15018763352285,5.97088843695898,5.54527202501934,5.27277581819314,7.27987062501694,4.63474632692253,3.6690353875875,3.56206679923101,6.16876117080172,5.60137492722435,3.81108732251686
"gene 569",5.81515267818272,3.60357638697303,5.2685771209541,3.33915542930178,4.85091913249658,7.17335723406738,4.19041509446641,3.36071167373673,2.74339427570426,8.1542349205341,5.84322449616766,5.67747882828101,5.01093817243156,3.43744098671634,6.40530040017116,2.63947104447073,4.58826334077561,5.85849318504533,8.70776456995628,4.93171212248327,5.99758271823122,4.39188973561038,4.81156460753993,6.56756624093711,5.92393120824664,4.09775263663153,3.51366306965114,4.95761951396959,2.87084206455932,3.09372348547578
"gene 570",3.49926473954219,3.11104507445163,3.9329351051051,5.64110317745899,4.80508131191103,5.00580850415753,5.50846748921973,3.32076761533054,4.12124342503683,5.67873301937178,4.75871571189621,4.14620279013467,4.33420552814825,3.3643572806819,4.63775487921424,3.50939998374802,6.27838596045789,3.14390713690862,3.71685690582449,5.34082424902131,2.46368743344401,3.80143880719204,6.36131859637731,5.06814319887021,3.1100922555548,3.0661581767114,3.64076886736668,4.64023851949144,4.50755389477873,5.22044888865743
"gene 571",5.67634083467532,4.92357172012778,4.03148459572981,6.97317352891349,8.43914270997092,6.46314129736476,6.66804776206581,6.52985998199098,5.79365986189064,6.15335438756743,4.50990377139154,6.3008838886265,6.03640961151918,5.79537612282699,4.20359969483047,7.04613726554628,6.36140832601506,4.89926862059428,7.41139668955146,6.16942051061975,5.90379254244973,5.78315741632703,7.98821556019055,6.27468904757506,4.33779775756988,7.17523649752291,5.40131254649389,4.60471665205873,7.29106516474805,3.21082857308723
"gene 572",8.39791779272247,5.45585452271464,3.25881329610282,5.3622596423028,4.38623497672768,6.71564867961081,7.21073048205642,3.78384778136856,4.04331180510758,6.6379569005187,5.80176541647168,2.72834477713076,5.96506056426483,4.0436735953612,5.02154325043389,5.2787995812301,5.43521609161883,3.87550085699017,7.53111654595969,4.31450715326636,3.26337000926267,6.75394511304992,7.41097008924558,5.93946629543774,2.69927457586912,6.5697037332499,5.61230503501881,5.63843295148819,6.88354889942168,4.70012886096672
"gene 573",6.33579174525417,3.6812666265917,4.72394750129177,3.37166592505895,6.00686270122611,5.79556759873707,6.32304949202194,4.00109108112512,4.38217120802638,7.38330444709996,6.10581199520733,4.18396656623311,6.30883409024561,4.07709098014911,6.22940916761077,4.2332752977615,7.07065443226511,3.78778645870624,8.47940308076293,5.30395732779266,4.39028076542022,4.24844152743046,4.55169476454087,8.13929917391448,3.09334846436722,2.91705597823311,4.88048238651482,4.19246495315139,3.72634983848524,4.70313814470108
"gene 574",4.60413489736839,1.60176762167436,2.24251319481521,3.1846924489545,7.19508685676956,4.1650981488562,8.60175926852367,5.40720026500512,2.45248756976189,2.31807980319996,2.96971875871561,2.89535216828529,4.62591955123266,2.28670583658084,3.15431108662753,3.2183045888479,4.08502310225458,2.31713780130132,3.88054853004569,5.75971303192744,2.07053479731645,2.88262345677849,6.09756737283727,2.93759252699161,3.06268150742136,5.67850867102983,2.99688818559551,3.60464574196594,6.69876856253049,2.98209506178125
"gene 575",4.04789125117783,1.8973646056533,2.61253508861558,5.1348934705579,6.8878720286026,6.94184018987745,7.39445832472877,4.40374251896154,2.62874663177189,5.20935251631063,4.00518165826939,4.31741696605847,4.76225639935299,1.25581596752099,3.37554303275644,1.12265681426508,3.57327385481513,1.22112696731765,7.26362726197235,4.8546874381822,4.29213000515671,3.3434418162138,5.64737031070986,4.62056852755157,1.49107364111646,5.77665446076197,2.92945116895319,4.37270883305739,5.45801548427191,3.04755932058174
